timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
20232000,0.00795006,-0.0057813143,-0.0039544785,4000,0,-0.18203247,0.21068665,-9.731726,4000
20236000,-0.00095369364,-0.0048888284,-0.0011887226,4000,0,-0.12538394,0.16593926,-9.674886,4000
20240000,-0.005037674,-0.0013159807,0.0032147085,4000,0,-0.13122767,0.14398345,-9.671698,4000
20244000,-0.0052470504,-0.0012799054,-0.0022780085,4000,0,-0.16764918,0.20014231,-9.663795,4000
20248000,0.003650589,-0.001857209,-0.0010326375,4000,0,-0.22229028,0.17034496,-9.568036,4000
20252000,0.00016834913,-0.0030802942,0.00582026,4000,0,-0.1993879,0.20599633,-9.553272,4000
20260000,-0.0025617934,-0.008283374,0.006009122,4000,0,-0.2352345,0.17990395,-9.659566,4000
20264000,-0.0014347609,-0.009049478,0.0038291807,4000,0,-0.27130964,0.20692232,-9.602367,4000
20268000,-0.00017542638,0.0011703493,-0.0030774379,4000,0,-0.25813615,0.16586097,-9.590247,4000
20272000,0.000483833,0.0002374564,-0.0024219987,4000,0,-0.24497665,0.13533981,-9.611588,4000
20276000,0.0021558697,-0.008112729,0.005730486,4000,0,-0.18706234,0.20392741,-9.641602,4000
20280000,-0.0014531438,-0.0075656446,0.0073816665,4000,0,-0.15351394,0.2799105,-9.612819,4000
20284000,-0.0019703456,-0.008757035,0.004912982,4000,0,-0.20882905,0.17749694,-9.615306,4000
20288000,0.0043605925,-0.007693591,-0.0007675689,4000,0,-0.23734285,0.10958965,-9.6680155,4000
20292000,0.002111415,-0.0013587726,0.0016553947,4000,0,-0.26494658,0.1805292,-9.693282,4000
20296000,-0.0048946734,-0.0003499324,0.0024458992,4000,0,-0.2085069,0.21099316,-9.716707,4000
20304000,-2.1185031e-05,-0.003773802,0.0015258836,4000,0,-0.20120992,0.24542712,-9.626015,4000
20308000,-0.0038716358,-0.006043017,-0.0019234234,4000,0,-0.20675655,0.20001444,-9.651183,4000
20312000,0.0016901162,-0.0032823822,0.00069246686,4000,0,-0.19589768,0.22071254,-9.702418,4000
20316000,-0.0011925269,-0.0062445863,0.0039931387,4000,0,-0.2084787,0.23754507,-9.688986,4000
20320000,-0.001862833,-0.0052339924,0.001800881,4000,0,-0.16402975,0.22128132,-9.700896,4000
20324000,-0.0064966916,0.0017406238,0.003333229,4000,0,-0.16362838,0.2219407,-9.739915,4000
20328000,-0.006584216,0.0032366964,0.0033696718,4000,0,-0.21754588,0.20546521,-9.688768,4000
20332000,-0.002371053,-0.0020347997,-0.003788576,4000,0,-0.21736728,0.19159035,-9.648109,4000
20340000,-0.004573065,-0.0031692614,-0.003663048,4000,0,-0.19744486,0.21087036,-9.734379,4000
20344000,-0.0063995747,-0.010241903,-0.0008083184,4000,0,-0.19158237,0.18869482,-9.698013,4000
20348000,-0.0050657815,-0.0124576185,0.0012003941,4000,0,-0.21728495,0.13346304,-9.667934,4000
20352000,-0.0021173775,-0.016944299,-0.0010687807,4000,0,-0.21717258,0.12795202,-9.666533,4000
20360000,0.0019062572,-0.014245348,0.0012120239,4000,0,-0.2243257,0.17155148,-9.693741,4000
20368000,-0.008093782,-0.006304188,0.0062297094,4000,0,-0.25590074,0.22380786,-9.635157,4000
20376000,3.0143727e-05,-0.006299184,-0.0012400693,4000,0,-0.2586593,0.2518019,-9.597707,4000
20380000,0.0013024849,-0.010045018,-0.00049925066,4000,0,-0.16198339,0.2060144,-9.63414,4000
20384000,0.001847051,-0.0065479786,-0.0032939252,4000,0,-0.2262617,0.18126005,-9.681605,4000
20388000,1.534041e-05,-0.004055714,-0.0038757944,4000,0,-0.26271117,0.21330015,-9.618318,4000
20396000,0.0010840165,-0.0057905526,-0.0021584285,4000,0,-0.24932033,0.15497215,-9.733047,4000
20400000,0.0049696397,-0.011574958,-0.00435441,4000,0,-0.22300375,0.2127109,-9.692937,4000
20408000,-0.002281788,-0.003718475,-0.0046124165,4000,0,-0.1392857,0.12530635,-9.745319,4000
20412000,0.001947968,-0.0058251875,0.0014522371,4000,0,-0.16042994,0.12439256,-9.722902,4000
20416000,0.00044189923,-0.007788457,0.0010767067,4000,0,-0.21819796,0.14210309,-9.674284,4000
20420000,-0.0036280155,-0.010599479,0.0010512603,4000,0,-0.27324945,0.115515105,-9.681683,4000
20424000,-0.0014338448,-0.008450834,0.0024930194,4000,0,-0.264411,0.14376017,-9.805758,4000
20428000,0.0032326994,-0.008431353,-0.0042183152,4000,0,-0.24768317,0.22651841,-9.766718,4000
20432000,0.0008263972,-0.009900628,-0.0065928777,4000,0,-0.15727094,0.26939422,-9.68725,4000
20436000,0.0021146438,-0.0126902005,0.0024444102,4000,0,-0.11460454,0.22238523,-9.698085,4000
20440000,0.0021727823,-0.009251378,0.0025366736,4000,0,-0.23199375,0.17848743,-9.690501,4000
20444000,-0.0010286188,-0.011315704,-0.0035881943,4000,0,-0.21397167,0.19490138,-9.686835,4000
20448000,0.0054949364,-0.01658238,-0.0032153614,4000,0,-0.18963617,0.17967017,-9.717521,4000
20452000,0.007443682,-0.017812295,0.0009801117,4000,0,-0.22173636,0.16255654,-9.763674,4000
20456000,0.005092492,-0.014105278,0.002002132,4000,0,-0.17531814,0.13801588,-9.766549,4000
20460000,0.005272363,-0.01192831,0.0030957956,4000,0,-0.17914124,0.19308852,-9.767978,4000
20464000,0.0049187033,-0.012882749,0.005162707,4000,0,-0.25521997,0.25920194,-9.751388,4000
20468000,-0.0015807026,-0.01333546,-0.00047066368,4000,0,-0.23320825,0.22381628,-9.703474,4000
20472000,-0.0052773273,-0.01446424,0.0028483977,4000,0,-0.1832718,0.20506032,-9.7667055,4000
20476000,-0.0036869664,-0.008918989,-0.00091183046,4000,0,-0.21698315,0.23167564,-9.800519,4000
20480000,-0.0014176726,-0.009521528,-0.00863887,4000,0,-0.19040214,0.272041,-9.696073,4000
20488000,0.002473372,-0.0117301885,0.0013658396,4000,0,-0.19630393,0.2067683,-9.757702,4000
20492000,-0.0020150181,-0.009620874,0.0026513983,4000,0,-0.26116663,0.15791075,-9.715658,4000
20496000,-0.00042997274,-0.007949335,0.0004017198,4000,0,-0.24654646,0.18956827,-9.791928,4000
20500000,0.002175584,-0.0086754225,-0.002788144,4000,0,-0.18592967,0.20240434,-9.776348,4000
20504000,0.0019897881,-0.00814134,-0.00095331593,4000,0,-0.18107195,0.15817757,-9.805972,4000
20508000,-0.002676422,-0.007108109,-0.0075195744,4000,0,-0.22647308,0.15680641,-9.769687,4000
20512000,-0.0022646263,-0.0078172935,-0.003797775,4000,0,-0.23982872,0.20399964,-9.66833,4000
20516000,0.000487663,-0.0069835056,-0.0009246611,4000,0,-0.2448721,0.23784631,-9.694798,4000
20520000,0.0008769622,-0.0035579286,-0.00409139,4000,0,-0.24017455,0.20350555,-9.769329,4000
20524000,-0.004262736,-0.012974404,-0.0004433031,4000,0,-0.18208472,0.24755414,-9.763983,4000
20528000,-0.0052935285,-0.012582492,0.0030173336,4000,0,-0.19282588,0.2551231,-9.774393,4000
20536000,0.0076826573,-0.008261562,0.0014852703,4000,0,-0.12604924,0.17411724,-9.770921,4000
20540000,-0.0028703786,-0.010096546,0.00245088,4000,0,-0.21707866,0.23055662,-9.797814,4000
20544000,-0.0043867463,-0.008177284,-4.70249e-05,4000,0,-0.26447466,0.2043687,-9.767755,4000
20552000,-0.00046097775,-0.012385976,-0.00074556615,4000,0,-0.10448347,0.20978597,-9.652459,4000
20560000,0.00075950485,-0.0128436275,-0.0028221346,4000,0,-0.21250598,0.2067967,-9.740689,4000
20564000,-0.0010403293,-0.011425535,-0.003199245,4000,0,-0.18701744,0.21754749,-9.761524,4000
20568000,-0.002470902,-0.004463785,0.0039235074,4000,0,-0.22669241,0.19564286,-9.786913,4000
20572000,-0.0035296935,-0.00473411,0.004755025,4000,0,-0.2874232,0.20124184,-9.668264,4000
20576000,-0.002203522,-0.009587053,0.0025232509,4000,0,-0.22545102,0.24659628,-9.611046,4000
20580000,0.00056114123,-0.0166735,-0.0009798722,4000,0,-0.24665846,0.24402577,-9.703108,4000
20584000,-0.0032753453,-0.017538853,-0.0033248714,4000,0,-0.24722727,0.2530735,-9.701739,4000
20588000,-0.00021881542,-0.009491656,-0.0025155372,4000,0,-0.20082106,0.20978218,-9.648332,4000
20592000,-0.0072609033,-0.0039191786,-0.0028192818,4000,0,-0.22769974,0.13883626,-9.639801,4000
20596000,-0.013144078,-0.0012016677,0.0013731725,4000,0,-0.19679277,0.19779247,-9.677693,4000
20600000,-0.005130698,0.004949997,-0.0005577375,4000,0,-0.154635,0.25399682,-9.660208,4000
20604000,-0.0074065384,0.00097074755,0.0009015181,4000,0,-0.18212415,0.26446986,-9.6677475,4000
20608000,-0.00960705,-0.0018270285,0.0014541287,4000,0,-0.16865918,0.24546659,-9.705871,4000
20616000,-0.005211509,-0.0054412363,0.0010902802,4000,0,-0.12900683,0.23221129,-9.684821,4000
20620000,-0.011424131,-0.0027989012,-0.00071797246,4000,0,-0.1725564,0.22766021,-9.742719,4000
20624000,-0.015950104,-0.005722189,0.0020253002,4000,0,-0.18184517,0.21840611,-9.792722,4000
20628000,-0.014248038,-0.007191736,0.0049774423,4000,0,-0.17805542,0.1944824,-9.749292,4000
20632000,-0.011878804,-0.002067725,-0.0026185517,4000,0,-0.13947894,0.18014558,-9.681701,4000
20640000,-0.002027558,-0.009633155,-0.005608741,4000,0,-0.1877036,0.20615906,-9.63373,4000
20648000,-0.0037660429,-0.0114368135,-0.0119422795,4000,0,-0.24964221,0.16295153,-9.723211,4000
20652000,-0.00852851,-0.010269455,-0.0013908017,4000,0,-0.2820267,0.15327214,-9.718585,4000
20656000,-0.010344855,-0.005245021,0.0018789901,4000,0,-0.27948487,0.26536012,-9.72501,4000
20660000,-0.010923718,-0.007935168,-0.0010733596,4000,0,-0.179248,0.21365991,-9.753698,4000
20664000,-0.014805962,-0.006534712,1.0913949e-06,4000,0,-0.16832075,0.1468926,-9.836806,4000
20668000,-0.009246374,-0.0025050263,-0.00047676405,4000,0,-0.19166523,0.1770746,-9.831153,4000
20672000,-0.0072803795,0.00035420686,0.0037928678,4000,0,-0.14808057,0.23427239,-9.749705,4000
20676000,-0.008176975,-0.0020908406,0.006297598,4000,0,-0.194549,0.25334176,-9.752723,4000
20680000,-0.004946656,-0.00407683,0.0021819992,4000,0,-0.23003629,0.15456842,-9.788666,4000
20684000,-0.005667306,-0.0035915072,0.002256107,4000,0,-0.26435602,0.11775095,-9.770605,4000
20688000,-0.015279029,-0.0032010907,0.0032488948,4000,0,-0.20168328,0.1943583,-9.728316,4000
20692000,-0.014117967,-0.0014323092,0.005356862,4000,0,-0.15922596,0.23728986,-9.765287,4000
20696000,-0.013472112,0.0020375147,0.0093989335,4000,0,-0.27996853,0.2110581,-9.843865,4000
20700000,-0.013709998,0.00094005006,0.004865719,4000,0,-0.28049,0.21089478,-9.802478,4000
20708000,-0.010720477,-0.003008932,0.0043749004,4000,0,-0.19616732,0.259243,-9.775833,4000
20712000,-0.009804493,-0.00362955,0.006033344,4000,0,-0.21438934,0.20065536,-9.765806,4000
20716000,-0.0035407094,-0.00017440665,0.0016735264,4000,0,-0.19709174,0.19285324,-9.812479,4000
20720000,-0.003977782,-0.0009815856,0.00010802642,4000,0,-0.16167632,0.22050346,-9.76392,4000
20724000,-0.00527984,-0.0020291354,0.0002104419,4000,0,-0.19366658,0.20205012,-9.670044,4000
20728000,-0.002517184,-0.0018580047,-0.005129396,4000,0,-0.168105,0.22591323,-9.671834,4000
20732000,-0.0011896915,-0.001226933,-0.0023606932,4000,0,-0.11401631,0.18681425,-9.694397,4000
20736000,-0.005615748,0.00032933144,0.0018153081,4000,0,-0.19126236,0.14287713,-9.685254,4000
20740000,-0.009363612,0.00385054,-0.0022382918,4000,0,-0.24316831,0.23027326,-9.723985,4000
20744000,-0.011179512,0.0069643813,-0.007015042,4000,0,-0.18638204,0.23174612,-9.804862,4000
20748000,-0.010096051,0.0018032221,-0.0014252465,4000,0,-0.22322114,0.18390204,-9.783209,4000
20752000,-0.0073443884,-0.00020065413,0.004284828,4000,0,-0.21086659,0.15157926,-9.777609,4000
20756000,-0.0066984016,-0.0044494355,0.0039780196,4000,0,-0.09988309,0.1780923,-9.752883,4000
20760000,-0.0048546623,-0.008507892,0.00016856067,4000,0,-0.1476401,0.22791663,-9.76935,4000
20764000,-0.0045077894,-2.519326e-06,0.006642127,4000,0,-0.24056499,0.26037383,-9.77555,4000
20768000,-0.0030885467,0.003784106,0.013317474,4000,0,-0.24899453,0.18587092,-9.756185,4000
20772000,-0.00072512723,-0.00010472928,0.0075942385,4000,0,-0.20456524,0.13106366,-9.825513,4000
20776000,1.7771668e-05,-0.0043317163,0.002450958,4000,0,-0.20651652,0.2088919,-9.874513,4000
20780000,0.0023946112,-0.0033046321,0.0049408884,4000,0,-0.21736328,0.26025122,-9.81464,4000
20784000,0.0002863295,-0.004820138,0.005136809,4000,0,-0.2090432,0.22320914,-9.730467,4000
20788000,0.0010109937,-0.0049319617,-0.00045657286,4000,0,-0.19891085,0.18581587,-9.763812,4000
20792000,-0.00033573734,-0.006686414,-0.0006600463,4000,0,-0.18243025,0.20605959,-9.78272,4000
20800000,-0.0025587059,-0.004015288,-0.0034313975,4000,0,-0.29549992,0.2140117,-9.82005,4000
20808000,-0.0029975125,-0.0055052903,-0.0027146616,4000,0,-0.25042403,0.19690771,-9.731682,4000
20812000,0.0010201208,-0.01070154,0.0035944385,4000,0,-0.23852317,0.24375625,-9.761859,4000
20816000,-0.0020009126,-0.009764127,0.0023217376,4000,0,-0.16575827,0.2302515,-9.720713,4000
20820000,-0.0114502525,-0.011941142,-0.0014257415,4000,0,-0.18672821,0.17353474,-9.710351,4000
20824000,-0.012881762,-0.006642968,-0.0069814557,4000,0,-0.25884262,0.19656652,-9.699612,4000
20828000,-0.006783044,-0.008029563,-0.0037522023,4000,0,-0.25690937,0.167384,-9.69929,4000
20832000,0.00045774726,-0.013814787,0.0059261816,4000,0,-0.21897297,0.09593266,-9.72839,4000
20836000,-0.0042997138,-0.009569217,0.0070936633,4000,0,-0.2027278,0.09507134,-9.728337,4000
20840000,-0.009134675,-0.011331875,0.005021867,4000,0,-0.20470981,0.22571625,-9.696781,4000
20844000,-0.011296521,-0.009611235,0.0012640752,4000,0,-0.24730214,0.24981333,-9.668213,4000
20848000,-0.003596915,-0.0076997085,-0.0040126382,4000,0,-0.2079478,0.13435794,-9.731095,4000
20852000,0.0010987041,-0.0076591987,0.00013383664,4000,0,-0.20484622,0.20259546,-9.81297,4000
20860000,-0.0024372863,0.0015704192,0.006262174,4000,0,-0.28867054,0.18348889,-9.6799,4000
20868000,-0.006000234,-0.006859787,-0.0005774107,4000,0,-0.16686283,0.20092198,-9.756954,4000
20876000,-0.0007153842,-0.00027434508,-0.004353503,4000,0,-0.16668636,0.1912274,-9.701965,4000
20880000,-0.008760433,-0.0075577726,-0.0049867732,4000,0,-0.18716963,0.14530866,-9.683906,4000
20884000,-0.0073445975,-0.009277204,-0.0043967757,4000,0,-0.16669711,0.11683451,-9.722933,4000
20888000,-0.0033604545,-0.008717801,-0.005666669,4000,0,-0.16913565,0.18044889,-9.687468,4000
20892000,-0.0041887523,-0.004573577,0.00059526437,4000,0,-0.16950901,0.21301433,-9.637601,4000
20896000,-0.0047209794,9.8273005e-05,-0.0019696974,4000,0,-0.15693091,0.13434263,-9.668627,4000
20900000,-0.0030188898,-0.004762049,-0.0069145984,4000,0,-0.14652425,0.16595118,-9.7295265,4000
20904000,-0.003387026,-0.008322109,-0.006067369,4000,0,-0.11279608,0.19632502,-9.745419,4000
20908000,-0.010098867,-0.009653027,-0.006976462,4000,0,-0.19113684,0.18271072,-9.724871,4000
20912000,-0.009428191,-0.012454097,-0.005026099,4000,0,-0.24903373,0.23345405,-9.744362,4000
20916000,-0.0032521514,-0.013503406,-0.00014474877,4000,0,-0.16680013,0.26549414,-9.71012,4000
20920000,-0.00016441499,-0.013229165,0.002545317,4000,0,-0.19727102,0.2600378,-9.637248,4000
20924000,-0.00056353136,-0.01178771,-0.00035340033,4000,0,-0.28934488,0.23544809,-9.725273,4000
20928000,-0.0018318407,-0.017801195,-0.00971549,4000,0,-0.2906184,0.21216081,-9.7607975,4000
20932000,0.0006271281,-0.017988231,-0.008679468,4000,0,-0.23741774,0.19951008,-9.803695,4000
20936000,0.0007436891,-0.0134390425,-0.0010820332,4000,0,-0.19558233,0.18635856,-9.804804,4000
20940000,0.004812182,-0.009458211,-0.0014100019,4000,0,-0.18342438,0.20703623,-9.761846,4000
20944000,0.0055889916,-0.007607636,-0.0022110394,4000,0,-0.16323647,0.25201324,-9.795714,4000
20948000,0.0023471045,-0.010050302,0.0026936787,4000,0,-0.1449748,0.23702806,-9.778785,4000
20952000,0.0026207592,-0.009316399,0.0036100643,4000,0,-0.19592357,0.14894892,-9.830851,4000
20956000,-0.000615099,-0.009370638,-0.0003504021,4000,0,-0.31453362,0.23217049,-9.811656,4000
20960000,-0.0013448683,-0.010845469,-0.0027787115,4000,0,-0.27621448,0.3109751,-9.7628975,4000
20964000,0.0063977046,-0.0058672475,-0.002380655,4000,0,-0.17284784,0.25390714,-9.77849,4000
20968000,0.008286348,0.00086409954,-0.0009632645,4000,0,-0.17465577,0.21743983,-9.784321,4000
20972000,0.0032508797,0.0019209144,-0.002631921,4000,0,-0.15448414,0.18112859,-9.8598995,4000
20980000,0.0011264335,-0.002186004,0.0011812901,4000,0,-0.22757345,0.2196221,-9.738671,4000
20988000,0.012889931,0.005462221,-0.0013920777,4000,0,-0.20792831,0.23091166,-9.764492,4000
20992000,0.0083983885,0.0021029604,0.0024282339,4000,0,-0.19786906,0.17500463,-9.831624,4000
20996000,0.0035847733,0.0010163697,0.0015861372,4000,0,-0.20453037,0.22136159,-9.829725,4000
21000000,-0.0010282097,-0.0011653663,-0.00243274,4000,0,-0.18810485,0.2589068,-9.831467,4000
21004000,-0.0017954481,-0.0052991332,-0.0021595233,4000,0,-0.15413405,0.24354048,-9.810657,4000
21008000,0.0013187311,-0.0036007839,-0.005028699,4000,0,-0.19400106,0.23946963,-9.754753,4000
21012000,0.0014615597,-0.0025365169,-0.005675096,4000,0,-0.19961454,0.1975012,-9.690517,4000
21020000,-0.0025263855,-0.0037567893,0.005157504,4000,0,-0.22152267,0.17719448,-9.755568,4000
21024000,-0.002416828,-0.0045945183,0.0060424795,4000,0,-0.16749418,0.2118139,-9.785867,4000
21028000,-0.0023117245,-0.009669312,0.0033369814,4000,0,-0.1846671,0.21688306,-9.772624,4000
21036000,-0.0043930863,0.0018686906,0.0016578421,4000,0,-0.2872256,0.22568913,-9.790878,4000
21040000,-0.008114606,-0.0066732084,-0.001819918,4000,0,-0.22032702,0.20749938,-9.81734,4000
21048000,-0.005598503,-0.011718547,-0.002228777,4000,0,-0.13598403,0.18602388,-9.738254,4000
21052000,-0.006700356,-0.0085880775,0.0018323624,4000,0,-0.19805215,0.20983814,-9.6777525,4000
21056000,-0.006456892,-0.0033787808,0.0029001157,4000,0,-0.21120933,0.25896358,-9.72942,4000
21060000,-0.0024327724,-0.0046466268,0.0029987325,4000,0,-0.2597251,0.22558153,-9.717322,4000
21068000,-0.0023116767,-0.013255223,-0.0069169425,4000,0,-0.2708499,0.16052143,-9.697959,4000
21072000,0.00068952335,-0.008849051,-0.0029802786,4000,0,-0.24691701,0.190661,-9.653044,4000
21076000,-0.0029141244,-0.012447789,-0.0043380903,4000,0,-0.17264348,0.18868059,-9.594545,4000
21084000,-0.0034253884,-0.0063471883,0.0035693685,4000,0,-0.23525481,0.24707727,-9.752014,4000
21092000,-0.0030999403,-0.011169606,-0.0014681406,4000,0,-0.17156631,0.2180245,-9.776437,4000
21096000,-0.005541641,-0.01071693,0.0016997118,4000,0,-0.11458049,0.22844988,-9.733409,4000
21100000,-0.008486817,-0.011808764,0.0008772332,4000,0,-0.1382567,0.259643,-9.691864,4000
21104000,-0.0065391054,-0.0059733028,4.3005468e-05,4000,0,-0.22161102,0.24104589,-9.700937,4000
21108000,-0.00068046054,-0.0051568393,-0.005513553,4000,0,-0.19643547,0.23462775,-9.739166,4000
21112000,-0.00316942,-0.010595299,-0.009252881,4000,0,-0.21286719,0.21393481,-9.727144,4000
21116000,-0.008304216,-0.007858986,-0.0057287742,4000,0,-0.3003904,0.18610235,-9.711961,4000
21120000,-0.0063758693,-0.0032895186,0.0052283495,4000,0,-0.21978751,0.20352733,-9.734776,4000
21124000,-0.0005844313,0.00088712206,0.0059726937,4000,0,-0.17619453,0.16158025,-9.733396,4000
21128000,-0.005225536,0.0014509665,-0.0026658974,4000,0,-0.21363986,0.20126662,-9.773009,4000
21132000,-0.0046884455,0.0019813743,-0.0015352254,4000,0,-0.20400268,0.18717386,-9.824898,4000
21136000,0.0027839951,-0.00035243382,-0.00085977785,4000,0,-0.18689121,0.19169019,-9.800481,4000
21140000,0.0011349927,-0.0054124366,-0.00089464826,4000,0,-0.17865516,0.291578,-9.782099,4000
21144000,-0.0018450881,-0.0070490753,0.0032750336,4000,0,-0.15275,0.2658934,-9.7765665,4000
21148000,-0.0025118692,-0.007122971,0.00048134002,4000,0,-0.17135985,0.19528934,-9.744699,4000
21152000,-0.0012942888,-0.0028344265,-0.0022864593,4000,0,-0.17281942,0.2516133,-9.740163,4000
21156000,0.0039059932,-0.005776752,0.0017014948,4000,0,-0.16285288,0.2863378,-9.741098,4000
21160000,0.0064201,-0.012545233,0.0009926577,4000,0,-0.16492352,0.1730801,-9.812988,4000
21164000,0.002336916,-0.010217561,0.0006684796,4000,0,-0.20627333,0.1789611,-9.813401,4000
21168000,-0.00047742407,-0.008048596,0.003337444,4000,0,-0.23136473,0.17690392,-9.8113,4000
21176000,0.003174191,-0.0093887495,0.00241062,4000,0,-0.18116623,0.17531212,-9.750391,4000
21180000,0.0025209284,-0.013212024,-0.0013717345,4000,0,-0.20849934,0.15780362,-9.747359,4000
21188000,-0.0065693944,-0.012388125,0.0049093454,4000,0,-0.13366729,0.17621888,-9.681439,4000
21192000,-0.0016584914,-0.01069639,-3.860463e-05,4000,0,-0.21251969,0.17423059,-9.63639,4000
21196000,-0.00929399,-0.0039970046,0.0026252868,4000,0,-0.25926876,0.18762861,-9.702344,4000
21204000,-0.0025262092,-0.0035404433,-0.0063308463,4000,0,-0.22337747,0.19194338,-9.730034,4000
21208000,-0.0018451896,-0.006721978,-0.0071302145,4000,0,-0.22924842,0.19837822,-9.768398,4000
21212000,-0.0035363154,-0.0046464526,-0.005691975,4000,0,-0.16230564,0.20520025,-9.789761,4000
21216000,0.0012498243,0.0011463127,-0.008601887,4000,0,-0.18074243,0.22957078,-9.764971,4000
21220000,0.0022060673,0.0027938706,-0.0046335123,4000,0,-0.25014636,0.19133991,-9.705821,4000
21224000,0.0012157526,0.005567509,0.0026741154,4000,0,-0.17786887,0.16622747,-9.756013,4000
21232000,0.0011927872,-0.00076378376,-0.0029727996,4000,0,-0.12610807,0.18645471,-9.830007,4000
21236000,0.0054729045,0.0057921414,-0.0026620603,4000,0,-0.19199878,0.15856014,-9.848647,4000
21240000,0.0026948766,0.00973648,0.001269135,4000,0,-0.22818781,0.18884295,-9.787414,4000
21244000,-0.00071150856,0.004205897,0.0013276397,4000,0,-0.23447344,0.24650142,-9.818962,4000
21248000,0.003133988,-0.0002973015,0.00066794443,4000,0,-0.17944416,0.20798029,-9.861866,4000
21256000,-0.0022941849,-0.0010358547,-0.0060760155,4000,0,-0.23444192,0.12234588,-9.750921,4000
21260000,0.0027081843,0.0011851711,-0.004129216,4000,0,-0.24946119,0.21574052,-9.767269,4000
21268000,0.0015782,-0.0007077798,-0.0014488081,4000,0,-0.21718754,0.2421533,-9.819498,4000
21272000,0.0067387205,0.0012177941,0.008691348,4000,0,-0.28828695,0.23832966,-9.857051,4000
21276000,0.004322096,-0.0019590552,0.010267066,4000,0,-0.21898907,0.27552122,-9.826987,4000
21280000,0.0023444237,-0.0054834266,0.00593108,4000,0,-0.14511862,0.25686347,-9.789368,4000
21284000,-0.00012891533,-0.009728003,-0.0044575348,4000,0,-0.18823053,0.17104952,-9.779422,4000
21288000,0.0009474785,-0.0051108934,-0.0017089641,4000,0,-0.16985437,0.12562807,-9.794743,4000
21292000,0.0056084986,-0.004738472,0.005645648,4000,0,-0.20346166,0.11544335,-9.834482,4000
21296000,0.006664081,-0.0041007563,0.0020428975,4000,0,-0.21880537,0.12947945,-9.753254,4000
21300000,0.0066329106,0.002410614,0.0023081924,4000,0,-0.18169905,0.16435516,-9.725894,4000
21304000,0.014051823,0.0023361628,0.0016119196,4000,0,-0.24314111,0.23951583,-9.770337,4000
21308000,0.008900649,-0.0006169006,-0.0003203581,4000,0,-0.23954651,0.2416837,-9.740664,4000
21316000,0.0070204763,0.006936551,0.0037391647,4000,0,-0.2258923,0.18409885,-9.7998495,4000
21324000,0.016581306,0.0019349259,0.0023737939,4000,0,-0.17322588,0.12044388,-9.796599,4000
21328000,0.009795713,-0.00011330698,0.0006740512,4000,0,-0.1351481,0.1267403,-9.800921,4000
21332000,0.007709289,0.0005408219,-0.0012542962,4000,0,-0.16261786,0.18309015,-9.735172,4000
21336000,0.009426561,0.001704051,-0.0057307244,4000,0,-0.24667798,0.20036438,-9.732166,4000
21340000,0.0031829064,-0.00032298113,-0.0059126923,4000,0,-0.2527508,0.22255582,-9.685441,4000
21344000,0.009943571,-0.0009334375,0.0010052014,4000,0,-0.15466428,0.19394743,-9.715468,4000
21348000,0.016082458,-0.0047804057,0.0026380625,4000,0,-0.12311411,0.15148938,-9.747005,4000
21352000,0.0115074795,-0.005467409,0.004306423,4000,0,-0.1452348,0.21644461,-9.774908,4000
21356000,0.008743806,-0.00813709,0.005936713,4000,0,-0.17601405,0.19375993,-9.792623,4000
21360000,0.006888314,-0.009578646,0.0008529386,4000,0,-0.19089212,0.15881681,-9.773749,4000
21364000,0.009203827,-0.008300488,-0.005091234,4000,0,-0.21479847,0.16499366,-9.768599,4000
21368000,0.008964187,-0.00438282,-0.00545429,4000,0,-0.20027466,0.23037136,-9.770262,4000
21376000,0.006427886,-0.002768142,-0.0034356792,4000,0,-0.20561823,0.16495445,-9.726696,4000
21380000,0.0034539278,-0.0018835702,-0.0061348234,4000,0,-0.13603425,0.17492168,-9.696997,4000
21384000,-0.00020546326,-0.0051008766,-0.004575141,4000,0,-0.17943196,0.1815061,-9.730544,4000
21388000,0.003295309,-0.006861627,-0.0032123362,4000,0,-0.27203125,0.18565293,-9.7920475,4000
21392000,0.0038190242,-0.009602123,-0.000573154,4000,0,-0.24919966,0.15442632,-9.751881,4000
21396000,0.001831906,-0.008222061,0.0018843694,4000,0,-0.21103539,0.17353277,-9.709541,4000
21404000,0.004037717,-0.010368792,-0.001084811,4000,0,-0.23740952,0.21005893,-9.6701975,4000
21408000,0.0029790148,-0.01015331,0.0017141412,4000,0,-0.2502102,0.25002885,-9.676303,4000
21412000,0.0056637833,-0.011342727,0.002522045,4000,0,-0.24310078,0.1566893,-9.765865,4000
21416000,0.0058058063,-0.006258268,0.0016320724,4000,0,-0.27873436,0.13719153,-9.680843,4000
21420000,0.012022398,-0.0038629733,-0.0023451855,4000,0,-0.23726206,0.25656694,-9.68172,4000
21424000,0.013866286,-0.008152124,-0.00036714697,4000,0,-0.17936428,0.2834403,-9.764066,4000
21428000,0.01613318,-0.0024552916,0.007870158,4000,0,-0.14752923,0.15017319,-9.818393,4000
21432000,0.013593444,0.0005867544,0.008269727,4000,0,-0.18584941,0.18029048,-9.796035,4000
21436000,0.0053912387,0.0026529536,0.0012454409,4000,0,-0.1384615,0.26951712,-9.667941,4000
